Title,Genres,IMDb,Directors,Country,Language
End of Watch,Action,7.6,['David Ayer'],['United States'],"['English', 'Spanish']"
End of Watch,Crime,7.6,['David Ayer'],['United States'],"['English', 'Spanish']"
End of Watch,Drama,7.6,['David Ayer'],['United States'],"['English', 'Spanish']"
End of Watch,Thriller,7.6,['David Ayer'],['United States'],"['English', 'Spanish']"
The Evil Dead,Horror,7.5,['Sam Raimi'],['United States'],['English']
About Time,Comedy,7.8,['Richard Curtis'],['United Kingdom'],['English']
About Time,Drama,7.8,['Richard Curtis'],['United Kingdom'],['English']
About Time,Fantasy,7.8,['Richard Curtis'],['United Kingdom'],['English']
About Time,Romance,7.8,['Richard Curtis'],['United Kingdom'],['English']
About Time,Sci-Fi,7.8,['Richard Curtis'],['United Kingdom'],['English']
Kung Fu Hustle,Action,7.7,['Stephen Chow'],"['Hong Kong', 'China', 'United States']","['Cantonese', 'Mandarin']"
Kung Fu Hustle,Comedy,7.7,['Stephen Chow'],"['Hong Kong', 'China', 'United States']","['Cantonese', 'Mandarin']"
Kung Fu Hustle,Fantasy,7.7,['Stephen Chow'],"['Hong Kong', 'China', 'United States']","['Cantonese', 'Mandarin']"
Blue Is the Warmest Color,Drama,7.7,['Abdellatif Kechiche'],"['France', 'Belgium', 'Spain']","['French', 'English']"
Blue Is the Warmest Color,Romance,7.7,['Abdellatif Kechiche'],"['France', 'Belgium', 'Spain']","['French', 'English']"
Y Tu Mamá También,Drama,7.6,['Alfonso Cuarón'],['Mexico'],['Spanish']
The Naked Gun: From the Files of Police Squad!,Comedy,7.6,['David Zucker'],['United States'],['English']
The Naked Gun: From the Files of Police Squad!,Crime,7.6,['David Zucker'],['United States'],['English']
Mud,Drama,7.4,['Jeff Nichols'],['United States'],['English']
The Edge of Seventeen,Comedy,7.3,['Kelly Fremon Craig'],"['United States', 'China']",['English']
The Edge of Seventeen,Drama,7.3,['Kelly Fremon Craig'],"['United States', 'China']",['English']
Philadelphia,Comedy,7.7,['unknown'],['United States'],['English']
Lagaan: Once Upon a Time in India,Adventure,8.1,['Ashutosh Gowariker'],['India'],"['Hindi', 'English', 'Awadhi', 'Urdu']"
Lagaan: Once Upon a Time in India,Drama,8.1,['Ashutosh Gowariker'],['India'],"['Hindi', 'English', 'Awadhi', 'Urdu']"
Lagaan: Once Upon a Time in India,Musical,8.1,['Ashutosh Gowariker'],['India'],"['Hindi', 'English', 'Awadhi', 'Urdu']"
Lagaan: Once Upon a Time in India,Sport,8.1,['Ashutosh Gowariker'],['India'],"['Hindi', 'English', 'Awadhi', 'Urdu']"
Tucker and Dale vs. Evil,Comedy,7.5,['Eli Craig'],"['Canada', 'United States', 'India']",['English']
Tucker and Dale vs. Evil,Horror,7.5,['Eli Craig'],"['Canada', 'United States', 'India']",['English']
The Matrix Reloaded,Action,7.2,"['Lana Wachowski', 'Lilly Wachowski']",['United States'],"['English', 'French']"
The Matrix Reloaded,Sci-Fi,7.2,"['Lana Wachowski', 'Lilly Wachowski']",['United States'],"['English', 'French']"
The Two Popes,Comedy,7.6,['Fernando Meirelles'],"['United Kingdom', 'Italy']","['English', 'Spanish', 'Italian', 'Latin', 'Portuguese', 'French', 'German']"
The Two Popes,Drama,7.6,['Fernando Meirelles'],"['United Kingdom', 'Italy']","['English', 'Spanish', 'Italian', 'Latin', 'Portuguese', 'French', 'German']"
The Last Samurai,Action,7.7,['Edward Zwick'],"['United States', 'New Zealand', 'Japan']","['English', 'Japanese']"
The Last Samurai,Drama,7.7,['Edward Zwick'],"['United States', 'New Zealand', 'Japan']","['English', 'Japanese']"
The Last Samurai,War,7.7,['Edward Zwick'],"['United States', 'New Zealand', 'Japan']","['English', 'Japanese']"
The Florida Project,Drama,7.6,['Sean Baker'],['United States'],"['English', 'Spanish', 'Portuguese']"
13th,Documentary,8.2,['Ava DuVernay'],['United States'],['English']
13th,Crime,8.2,['Ava DuVernay'],['United States'],['English']
13th,News,8.2,['Ava DuVernay'],['United States'],['English']
Bahubali: The Beginning,Action,8.1,['S.S. Rajamouli'],['India'],"['Telugu', 'Tamil']"
Bahubali: The Beginning,Drama,8.1,['S.S. Rajamouli'],['India'],"['Telugu', 'Tamil']"
The Dawn Wall,Documentary,8.1,"['Josh Lowell', 'Peter Mortimer']","['Austria', 'United States']",['English']
The Dawn Wall,Biography,8.1,"['Josh Lowell', 'Peter Mortimer']","['Austria', 'United States']",['English']
The Dawn Wall,Sport,8.1,"['Josh Lowell', 'Peter Mortimer']","['Austria', 'United States']",['English']
Dolemite Is My Name,Biography,7.3,['Craig Brewer'],['United States'],['English']
Dolemite Is My Name,Comedy,7.3,['Craig Brewer'],['United States'],['English']
Dolemite Is My Name,Drama,7.3,['Craig Brewer'],['United States'],['English']
Tarzan,Action,7.3,['David Yates'],"['United Kingdom', 'Canada', 'United States']","['English', 'Lingala', 'French']"
Tarzan,Adventure,7.3,['David Yates'],"['United Kingdom', 'Canada', 'United States']","['English', 'Lingala', 'French']"
Tarzan,Drama,7.3,['David Yates'],"['United Kingdom', 'Canada', 'United States']","['English', 'Lingala', 'French']"
Tarzan,Fantasy,7.3,['David Yates'],"['United Kingdom', 'Canada', 'United States']","['English', 'Lingala', 'French']"
Tarzan,Romance,7.3,['David Yates'],"['United Kingdom', 'Canada', 'United States']","['English', 'Lingala', 'French']"
The Platform,Horror,7.0,['Galder Gaztelu-Urrutia'],['Spain'],['Spanish']
The Platform,Sci-Fi,7.0,['Galder Gaztelu-Urrutia'],['Spain'],['Spanish']
The Platform,Thriller,7.0,['Galder Gaztelu-Urrutia'],['Spain'],['Spanish']
Okja,Action,7.3,['Bong Joon Ho'],"['South Korea', 'United States']","['English', 'Korean', 'Spanish']"
Okja,Adventure,7.3,['Bong Joon Ho'],"['South Korea', 'United States']","['English', 'Korean', 'Spanish']"
Okja,Drama,7.3,['Bong Joon Ho'],"['South Korea', 'United States']","['English', 'Korean', 'Spanish']"
Okja,Sci-Fi,7.3,['Bong Joon Ho'],"['South Korea', 'United States']","['English', 'Korean', 'Spanish']"
Roma,Action,7.7,['unknown'],"['United Kingdom', 'United States']",['English']
Roma,Drama,7.7,['unknown'],"['United Kingdom', 'United States']",['English']
Roma,History,7.7,['unknown'],"['United Kingdom', 'United States']",['English']
Roma,Romance,7.7,['unknown'],"['United Kingdom', 'United States']",['English']
Roma,War,7.7,['unknown'],"['United Kingdom', 'United States']",['English']
Saving Mr. Banks,Biography,7.5,['John Lee Hancock'],"['United States', 'United Kingdom', 'Australia']",['English']
Saving Mr. Banks,Comedy,7.5,['John Lee Hancock'],"['United States', 'United Kingdom', 'Australia']",['English']
Saving Mr. Banks,Drama,7.5,['John Lee Hancock'],"['United States', 'United Kingdom', 'Australia']",['English']
Icarus,Documentary,7.9,['Bryan Fogel'],['United States'],"['English', 'Russian']"
Icarus,Sport,7.9,['Bryan Fogel'],['United States'],"['English', 'Russian']"
Icarus,Thriller,7.9,['Bryan Fogel'],['United States'],"['English', 'Russian']"
Jiro Dreams of Sushi,Documentary,7.9,['David Gelb'],['United States'],['Japanese']
Corpse Bride,Animation,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Corpse Bride,Drama,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Corpse Bride,Family,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Corpse Bride,Fantasy,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Corpse Bride,Musical,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Corpse Bride,Romance,7.3,"['Tim Burton', 'Mike Johnson']","['United States', 'United Kingdom']",['English']
Jerry Maguire,Comedy,7.3,['Cameron Crowe'],['United States'],"['English', 'American Sign Language']"
Jerry Maguire,Drama,7.3,['Cameron Crowe'],['United States'],"['English', 'American Sign Language']"
Jerry Maguire,Romance,7.3,['Cameron Crowe'],['United States'],"['English', 'American Sign Language']"
Jerry Maguire,Sport,7.3,['Cameron Crowe'],['United States'],"['English', 'American Sign Language']"
The Death of Stalin,Comedy,7.2,['Armando Iannucci'],"['United Kingdom', 'France', 'Belgium', 'Canada', 'United States']",['English']
The Death of Stalin,Drama,7.2,['Armando Iannucci'],"['United Kingdom', 'France', 'Belgium', 'Canada', 'United States']",['English']
The Death of Stalin,History,7.2,['Armando Iannucci'],"['United Kingdom', 'France', 'Belgium', 'Canada', 'United States']",['English']
GoldenEye,Action,7.2,['Martin Campbell'],"['United Kingdom', 'United States']","['English', 'Russian', 'Spanish']"
GoldenEye,Adventure,7.2,['Martin Campbell'],"['United Kingdom', 'United States']","['English', 'Russian', 'Spanish']"
GoldenEye,Thriller,7.2,['Martin Campbell'],"['United Kingdom', 'United States']","['English', 'Russian', 'Spanish']"
The Boy in the Striped Pyjamas,Drama,7.8,['Mark Herman'],"['United Kingdom', 'United States']","['English', 'Spanish']"
The Boy in the Striped Pyjamas,War,7.8,['Mark Herman'],"['United Kingdom', 'United States']","['English', 'Spanish']"
Amy,Drama,7.8,['unknown'],['United States'],['English']
Ralph Breaks the Internet,Animation,7.1,"['Phil Johnston', 'Rich Moore']",['United States'],['English']
Ralph Breaks the Internet,Adventure,7.1,"['Phil Johnston', 'Rich Moore']",['United States'],['English']
Ralph Breaks the Internet,Comedy,7.1,"['Phil Johnston', 'Rich Moore']",['United States'],['English']
Ralph Breaks the Internet,Family,7.1,"['Phil Johnston', 'Rich Moore']",['United States'],['English']
Ralph Breaks the Internet,Fantasy,7.1,"['Phil Johnston', 'Rich Moore']",['United States'],['English']
Good Time,Crime,7.4,"['Benny Safdie', 'Josh Safdie']",['United States'],['English']
Good Time,Drama,7.4,"['Benny Safdie', 'Josh Safdie']",['United States'],['English']
Good Time,Thriller,7.4,"['Benny Safdie', 'Josh Safdie']",['United States'],['English']
Ip Man 2,Action,7.5,['Wilson Yip'],"['Hong Kong', 'China']","['Cantonese', 'Mandarin', 'English']"
Ip Man 2,Biography,7.5,['Wilson Yip'],"['Hong Kong', 'China']","['Cantonese', 'Mandarin', 'English']"
Ip Man 2,Drama,7.5,['Wilson Yip'],"['Hong Kong', 'China']","['Cantonese', 'Mandarin', 'English']"
Ip Man 2,History,7.5,['Wilson Yip'],"['Hong Kong', 'China']","['Cantonese', 'Mandarin', 'English']"
The Little Prince,Animation,7.7,['Mark Osborne'],"['France', 'Canada', 'Italy', 'United States']",['English']
The Little Prince,Adventure,7.7,['Mark Osborne'],"['France', 'Canada', 'Italy', 'United States']",['English']
The Little Prince,Drama,7.7,['Mark Osborne'],"['France', 'Canada', 'Italy', 'United States']",['English']
The Little Prince,Family,7.7,['Mark Osborne'],"['France', 'Canada', 'Italy', 'United States']",['English']
The Little Prince,Fantasy,7.7,['Mark Osborne'],"['France', 'Canada', 'Italy', 'United States']",['English']
The Spectacular Now,Comedy,7.1,['James Ponsoldt'],['United States'],['English']
The Spectacular Now,Drama,7.1,['James Ponsoldt'],['United States'],['English']
The Spectacular Now,Romance,7.1,['James Ponsoldt'],['United States'],['English']
Baahubali 2: The Conclusion,Action,8.2,['S.S. Rajamouli'],['India'],"['Telugu', 'Tamil']"
Baahubali 2: The Conclusion,Drama,8.2,['S.S. Rajamouli'],['India'],"['Telugu', 'Tamil']"
Black Mirror: Bandersnatch,Drama,7.2,['David Slade'],"['United States', 'United Kingdom']",['English']
Black Mirror: Bandersnatch,Mystery,7.2,['David Slade'],"['United States', 'United Kingdom']",['English']
Black Mirror: Bandersnatch,Sci-Fi,7.2,['David Slade'],"['United States', 'United Kingdom']",['English']
Black Mirror: Bandersnatch,Thriller,7.2,['David Slade'],"['United States', 'United Kingdom']",['English']
PK,Comedy,8.1,['Rajkumar Hirani'],['India'],"['Hindi', 'English', 'Urdu', 'Persian', 'Kurdish']"
PK,Drama,8.1,['Rajkumar Hirani'],['India'],"['Hindi', 'English', 'Urdu', 'Persian', 'Kurdish']"
PK,Fantasy,8.1,['Rajkumar Hirani'],['India'],"['Hindi', 'English', 'Urdu', 'Persian', 'Kurdish']"
Extraction,Action,6.8,['Sam Hargrave'],['United States'],"['English', 'Hindi', 'Bengali']"
Extraction,Thriller,6.8,['Sam Hargrave'],['United States'],"['English', 'Hindi', 'Bengali']"
The Lobster,Comedy,7.2,['Yorgos Lanthimos'],"['Ireland', 'United Kingdom', 'Greece', 'France', 'Netherlands', 'United States']","['English', 'French', 'Greek']"
The Lobster,Drama,7.2,['Yorgos Lanthimos'],"['Ireland', 'United Kingdom', 'Greece', 'France', 'Netherlands', 'United States']","['English', 'French', 'Greek']"
The Lobster,Romance,7.2,['Yorgos Lanthimos'],"['Ireland', 'United Kingdom', 'Greece', 'France', 'Netherlands', 'United States']","['English', 'French', 'Greek']"
The Lobster,Sci-Fi,7.2,['Yorgos Lanthimos'],"['Ireland', 'United Kingdom', 'Greece', 'France', 'Netherlands', 'United States']","['English', 'French', 'Greek']"
The Lobster,Thriller,7.2,['Yorgos Lanthimos'],"['Ireland', 'United Kingdom', 'Greece', 'France', 'Netherlands', 'United States']","['English', 'French', 'Greek']"
Blue Valentine,Drama,7.4,['Derek Cianfrance'],['United States'],['English']
Blue Valentine,Romance,7.4,['Derek Cianfrance'],['United States'],['English']
Zindagi Na Milegi Dobara,Comedy,8.1,['Zoya Akhtar'],['India'],"['Hindi', 'Japanese', 'Spanish', 'English']"
Zindagi Na Milegi Dobara,Drama,8.1,['Zoya Akhtar'],['India'],"['Hindi', 'Japanese', 'Spanish', 'English']"
Green Room,Horror,7.0,['Jeremy Saulnier'],['United States'],['English']
Green Room,Music,7.0,['Jeremy Saulnier'],['United States'],['English']
Green Room,Thriller,7.0,['Jeremy Saulnier'],['United States'],['English']
Kung Fu Panda 2,Animation,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
Kung Fu Panda 2,Action,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
Kung Fu Panda 2,Adventure,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
Kung Fu Panda 2,Comedy,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
Kung Fu Panda 2,Family,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
Kung Fu Panda 2,Fantasy,7.2,['Jennifer Yuh Nelson'],['United States'],['English']
The Ballad of Buster Scruggs,Comedy,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
The Ballad of Buster Scruggs,Drama,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
The Ballad of Buster Scruggs,Musical,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
The Ballad of Buster Scruggs,Mystery,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
The Ballad of Buster Scruggs,Romance,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
The Ballad of Buster Scruggs,Western,7.3,"['Ethan Coen', 'Joel Coen']",['United States'],"['English', 'French']"
Cloverfield,Action,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Cloverfield,Adventure,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Cloverfield,Horror,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Cloverfield,Mystery,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Cloverfield,Sci-Fi,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Cloverfield,Thriller,7.0,['Matt Reeves'],['United States'],"['English', 'Russian']"
Burning,Drama,7.5,['Chang-dong Lee'],"['South Korea', 'Japan']","['Korean', 'English']"
Burning,Mystery,7.5,['Chang-dong Lee'],"['South Korea', 'Japan']","['Korean', 'English']"
The Adventures of Tintin,Animation,7.3,['Steven Spielberg'],"['United States', 'New Zealand', 'United Kingdom']",['English']
The Adventures of Tintin,Action,7.3,['Steven Spielberg'],"['United States', 'New Zealand', 'United Kingdom']",['English']
The Adventures of Tintin,Adventure,7.3,['Steven Spielberg'],"['United States', 'New Zealand', 'United Kingdom']",['English']
The Adventures of Tintin,Family,7.3,['Steven Spielberg'],"['United States', 'New Zealand', 'United Kingdom']",['English']
The Adventures of Tintin,Mystery,7.3,['Steven Spielberg'],"['United States', 'New Zealand', 'United Kingdom']",['English']
Bolt,Animation,6.8,"['Byron Howard', 'Chris Williams']",['United States'],['English']
Bolt,Adventure,6.8,"['Byron Howard', 'Chris Williams']",['United States'],['English']
Bolt,Comedy,6.8,"['Byron Howard', 'Chris Williams']",['United States'],['English']
Bolt,Drama,6.8,"['Byron Howard', 'Chris Williams']",['United States'],['English']
Bolt,Family,6.8,"['Byron Howard', 'Chris Williams']",['United States'],['English']
Neon Genesis Evangelion: The End of Evangelion,Animation,8.1,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Japan'],['Japanese']
Neon Genesis Evangelion: The End of Evangelion,Action,8.1,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Japan'],['Japanese']
Neon Genesis Evangelion: The End of Evangelion,Drama,8.1,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Japan'],['Japanese']
Neon Genesis Evangelion: The End of Evangelion,Fantasy,8.1,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Japan'],['Japanese']
Neon Genesis Evangelion: The End of Evangelion,Sci-Fi,8.1,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Japan'],['Japanese']
Chasing Amy,Comedy,7.2,['Kevin Smith'],['United States'],['English']
Chasing Amy,Drama,7.2,['Kevin Smith'],['United States'],['English']
Chasing Amy,Romance,7.2,['Kevin Smith'],['United States'],['English']
The Princess and the Frog,Animation,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Adventure,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Comedy,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Family,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Fantasy,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Musical,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
The Princess and the Frog,Romance,7.1,"['Ron Clements', 'John Musker']",['United States'],"['English', 'French']"
Bad Genius,Comedy,7.6,['Nattawut Poonpiriya'],['Thailand'],"['Thai', 'English']"
Bad Genius,Crime,7.6,['Nattawut Poonpiriya'],['Thailand'],"['Thai', 'English']"
Bad Genius,Drama,7.6,['Nattawut Poonpiriya'],['Thailand'],"['Thai', 'English']"
Bad Genius,Thriller,7.6,['Nattawut Poonpiriya'],['Thailand'],"['Thai', 'English']"
The Wicker Man,Horror,7.5,['Robin Hardy'],['United Kingdom'],['English']
The Wicker Man,Mystery,7.5,['Robin Hardy'],['United Kingdom'],['English']
The Wicker Man,Thriller,7.5,['Robin Hardy'],['United Kingdom'],['English']
A Single Man,Drama,7.6,['Tom Ford'],['United States'],"['English', 'Spanish']"
A Single Man,Romance,7.6,['Tom Ford'],['United States'],"['English', 'Spanish']"
Blow,Biography,7.6,['Ted Demme'],"['United States', 'Mexico']",['English']
Blow,Crime,7.6,['Ted Demme'],"['United States', 'Mexico']",['English']
Blow,Drama,7.6,['Ted Demme'],"['United States', 'Mexico']",['English']
The Squid and the Whale,Comedy,7.3,['Noah Baumbach'],['United States'],['English']
The Squid and the Whale,Drama,7.3,['Noah Baumbach'],['United States'],['English']
My Life as a Zucchini,Animation,7.8,['Claude Barras'],"['Switzerland', 'France']","['French', 'English']"
My Life as a Zucchini,Comedy,7.8,['Claude Barras'],"['Switzerland', 'France']","['French', 'English']"
My Life as a Zucchini,Drama,7.8,['Claude Barras'],"['Switzerland', 'France']","['French', 'English']"
My Life as a Zucchini,Family,7.8,['Claude Barras'],"['Switzerland', 'France']","['French', 'English']"
"Jim & Andy: The Great Beyond- Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",Documentary,7.7,['Chris Smith'],"['Canada', 'United States']","['East-Greenlandic', 'English']"
Barfi!,Comedy,8.1,['Anurag Basu'],['India'],['Hindi']
Barfi!,Drama,8.1,['Anurag Basu'],['India'],['Hindi']
Barfi!,Romance,8.1,['Anurag Basu'],['India'],['Hindi']
Frances Ha,Comedy,7.5,['Noah Baumbach'],['United States'],"['French', 'English']"
Frances Ha,Drama,7.5,['Noah Baumbach'],['United States'],"['French', 'English']"
Frances Ha,Romance,7.5,['Noah Baumbach'],['United States'],"['French', 'English']"
Tootsie,Comedy,7.4,['Sydney Pollack'],['United States'],['English']
Tootsie,Drama,7.4,['Sydney Pollack'],['United States'],['English']
Tootsie,Romance,7.4,['Sydney Pollack'],['United States'],['English']
Solo: A Star Wars Story,Action,6.9,['Ron Howard'],['United States'],['English']
Solo: A Star Wars Story,Adventure,6.9,['Ron Howard'],['United States'],['English']
Solo: A Star Wars Story,Sci-Fi,6.9,['Ron Howard'],['United States'],['English']
Steve Jobs,Biography,7.2,['Danny Boyle'],"['United Kingdom', 'United States']",['English']
Steve Jobs,Drama,7.2,['Danny Boyle'],"['United Kingdom', 'United States']",['English']
Tremors,Comedy,7.1,['Ron Underwood'],['United States'],['English']
Tremors,Horror,7.1,['Ron Underwood'],['United States'],['English']
The Croods,Animation,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
The Croods,Action,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
The Croods,Adventure,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
The Croods,Comedy,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
The Croods,Family,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
The Croods,Fantasy,7.2,"['Kirk DeMicco', 'Chris Sanders']",['United States'],['English']
Locke,Drama,7.1,['Steven Knight'],"['United Kingdom', 'United States']",['English']
Bill Burr: I'm Sorry You Feel That Way,Comedy,8.4,['Jay Karas'],['United States'],['English']
Starred Up,Crime,7.4,['David Mackenzie'],['United Kingdom'],['English']
Starred Up,Drama,7.4,['David Mackenzie'],['United Kingdom'],['English']
Mudbound,Drama,7.4,['Dee Rees'],['United States'],['English']
Mudbound,War,7.4,['Dee Rees'],['United States'],['English']
Austin Powers: International Man of Mystery,Adventure,7.0,['Jay Roach'],['United States'],['English']
Austin Powers: International Man of Mystery,Comedy,7.0,['Jay Roach'],['United States'],['English']
Blue Ruin,Crime,7.1,['Jeremy Saulnier'],"['United States', 'France']",['English']
Blue Ruin,Drama,7.1,['Jeremy Saulnier'],"['United States', 'France']",['English']
Blue Ruin,Thriller,7.1,['Jeremy Saulnier'],"['United States', 'France']",['English']
The Patriot,Action,7.2,['Roland Emmerich'],"['United States', 'Germany']","['English', 'French']"
The Patriot,Drama,7.2,['Roland Emmerich'],"['United States', 'Germany']","['English', 'French']"
The Patriot,History,7.2,['Roland Emmerich'],"['United States', 'Germany']","['English', 'French']"
The Patriot,War,7.2,['Roland Emmerich'],"['United States', 'Germany']","['English', 'French']"
Babel,Drama,7.4,['Alejandro G. Iñárritu'],"['France', 'United States', 'Mexico', 'Morocco']","['English', 'Arabic', 'Spanish', 'Japanese', 'Berber languages', 'French', 'Russian', 'Japanese Sign Language']"
The Square,Comedy,8.1,['Ruben Östlund'],"['Sweden', 'Germany', 'France', 'Denmark', 'United States']","['Swedish', 'English', 'Danish']"
The Square,Drama,8.1,['Ruben Östlund'],"['Sweden', 'Germany', 'France', 'Denmark', 'United States']","['Swedish', 'English', 'Danish']"
Gerald's Game,Drama,6.6,['Mike Flanagan'],['United States'],['English']
Gerald's Game,Horror,6.6,['Mike Flanagan'],['United States'],['English']
Gerald's Game,Thriller,6.6,['Mike Flanagan'],['United States'],['English']
Miracle,Biography,7.5,"[""Gavin O'Connor""]","['Canada', 'United States']",['English']
Miracle,Drama,7.5,"[""Gavin O'Connor""]","['Canada', 'United States']",['English']
Miracle,History,7.5,"[""Gavin O'Connor""]","['Canada', 'United States']",['English']
Miracle,Sport,7.5,"[""Gavin O'Connor""]","['Canada', 'United States']",['English']
Swades,Drama,8.2,['Ashutosh Gowariker'],['India'],"['Hindi', 'English']"
Tinker Tailor Soldier Spy,Drama,7.1,['Tomas Alfredson'],"['France', 'United Kingdom', 'Germany']","['English', 'Russian', 'Hungarian', 'French', 'Turkish']"
Tinker Tailor Soldier Spy,Mystery,7.1,['Tomas Alfredson'],"['France', 'United Kingdom', 'Germany']","['English', 'Russian', 'Hungarian', 'French', 'Turkish']"
